ID;Tipo;Título;Asignado a;Padre;Estado;Área;Tags;Iteración;Última modificación;Fec Creado;Fec Activado;Fec Resuelto;Fec Cerrado;Puntos Historia;Estimación;Resolved reason;Prioridad;Severidad
54772;Task;Diseño de casos de Prueba;ana.ospina;54137;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;27/03/2026 13:38:15;19/03/2026 13:45:58;25/03/2026 18:16:36;;27/03/2026 13:38:15;;;;2;
54773;Task;Ejecución de Pruebas;ana.ospina;54137;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;27/03/2026 13:39:03;19/03/2026 13:46:21;;;27/03/2026 13:39:03;;;;2;
54774;Task;Diseño de Casos de Prueba;george.quintero;54138;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-5;05/05/2026 03:37:04;19/03/2026 13:46:49;27/03/2026 13:39:36;;05/05/2026 03:37:04;;;;2;
54775;Task;Ejecución Pruebas ambiente QA;george.quintero;54138;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-5;05/05/2026 03:36:58;19/03/2026 13:47:17;27/03/2026 13:39:28;;05/05/2026 03:36:58;;;;2;
54776;Task;Ejecución Pruebas ambiente STAGING;george.quintero;54138;New;SILIN\Squad - Migracion;;SILIN\Iteration-2026-5;05/05/2026 03:36:43;19/03/2026 13:47:33;;;;;;;2;
54777;Task;Diseño de Casos de Pruebas;ana.ospina;54139;New;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;19/03/2026 13:48:42;19/03/2026 13:48:42;;;;;;;2;
54778;Task;Ejecución pruebas ambiente QA;ana.ospina;54139;New;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;19/03/2026 13:49:09;19/03/2026 13:49:09;;;;;;;2;
54779;Task;Ejecución Pruebas Ambiente Staging;ana.ospina;54139;New;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;19/03/2026 13:49:34;19/03/2026 13:49:34;;;;;;;2;
54785;Bug;"Los campos de  order_by_stage , order_by_step y tag_process en la coleccion de ""Dossiers"" se encuentran NULL";erikson.sanchez;54087;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;19/03/2026 20:26:07;19/03/2026 15:49:56;19/03/2026 20:26:01;19/03/2026 20:26:07;19/03/2026 20:26:07;;2.0;Fixed and verified;2;3 - Medium
54859;Task;adecuación Script migración de Drive a s3 con el formato requerido;Alejandro Remolina;54141;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;20/03/2026 13:30:51;20/03/2026 13:23:37;;;20/03/2026 13:26:15;;3.0;;2;
54860;Task;Migracion de documentos al bucket de generic migration info;Alejandro Remolina;54141;New;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;20/03/2026 13:31:17;20/03/2026 13:26:47;;;;;;;2;
54862;Task;Migrar entre buckets de S3 , de generic migration info a el buucket de backend correspondiente;Alejandro Remolina;54141;New;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;20/03/2026 13:31:22;2026-03-20T13:29:09Z;;;;;;;2;
54863;Task;aasociar los documentos migrados a los expedientes migrados en Silin;Alejandro Remolina;54142;New;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;20/03/2026 13:31:27;20/03/2026 13:30:33;;;;;;;2;
54880;Risk;AUTO - Pérdida de conocimiento por salida de personas del equipo;Alison Urbano;;New;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;24/03/2026 15:18:04;20/03/2026 15:41:32;;;;;;;;
54895;Task;Certificación QA;ana.ospina;54087;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;24/03/2026 14:19:22;24/03/2026 14:11:44;;;24/03/2026 14:19:22;;;;2;
54936;User Story;Solucion y revision de validacion;Miguel Galvez;53530;Active;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:19:31;25/03/2026 14:57:45;27/03/2026 15:19:31;;;;;;1;
54939;Test Case;T-[BE][[HP] Validar estructura;ana.ospina;54772;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;27/03/2026 13:37:57;25/03/2026 17:21:03;25/03/2026 17:21:03;;27/03/2026 13:37:57;;;;2;
54940;Test Case;T-[BE][HP] Validar LICAP y LIQIN cuando sean cero ($0);ana.ospina;54772;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;27/03/2026 13:38:10;25/03/2026 17:24:00;25/03/2026 17:24:00;;27/03/2026 13:38:10;;;;2;
54941;Test Case;T-[BE][HP] Consistencia de los datos del json con la deuda;ana.ospina;54772;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;27/03/2026 13:38:04;25/03/2026 17:33:47;25/03/2026 17:33:47;;27/03/2026 13:38:04;;;;2;
54949;User Story;Doucmentación solida sistema ATLAS;Daniel Viloria;53530;Ready;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;25/03/2026 21:21:05;25/03/2026 21:21:01;;;;;;;1;
54950;User Story;Documentaión solida del sistema ATLAS;Daniel Viloria;53530;Active;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;26/03/2026 15:25:53;25/03/2026 21:30:15;25/03/2026 22:14:20;;;;;;1;
54966;User Story;[ETFL] Popayán Predial Migrar docs expedientes a bucket S3 y bucket backend SILIN - Fase 2;Alejandro Remolina;50615;Closed;SILIN\Squad - Migracion;"Documentos; popayan; PREDIAL";SILIN\Iteration-2026-3;13/04/2026 13:43:00;26/03/2026 13:43:22;27/03/2026 13:37:11;30/03/2026 14:07:11;13/04/2026 13:43:00;;;;1;
55042;Bug;Se genera un Tax_subject ID adicional;Hernán Gutierrez;54138;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;27/04/2026 13:49:05;27/03/2026 13:50:11;27/04/2026 13:49:05;27/04/2026 13:49:05;27/04/2026 13:49:05;;;Fixed and verified;2;3 - Medium
55044;Task;Creación Lambda para el manejo de versiones;Miguel Galvez;53500;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:31:17;27/03/2026 15:05:45;;;27/03/2026 15:31:17;;;;2;
55045;Task;Creación de frontend según diseño;Miguel Galvez;53500;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:31:01;27/03/2026 15:06:00;;;27/03/2026 15:31:01;;;;2;
55046;Task;Creación de endpoints (backend);Miguel Galvez;53500;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:28:59;27/03/2026 15:06:23;;;27/03/2026 15:28:59;;;;2;
55047;Task;Conexión lambda y backend;Miguel Galvez;53500;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:28:55;27/03/2026 15:06:47;;;27/03/2026 15:28:55;;;;2;
55048;Task;Creación lambda para el manejo de versiones;Miguel Galvez;54735;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:11:38;27/03/2026 15:07:33;;;27/03/2026 15:11:26;;;;2;
55049;Task;Comunicacion lambda- backend;Miguel Galvez;54735;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:11:43;27/03/2026 15:07:52;;;27/03/2026 15:11:28;;;;2;
55050;Task;Creación frontend según diseño;Miguel Galvez;53500;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:10:52;27/03/2026 15:08:06;;;27/03/2026 15:10:32;;;;2;
55051;Task;Creación de endpoints en backend;Miguel Galvez;53500;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:11:08;27/03/2026 15:08:14;;;27/03/2026 15:10:34;;;;2;
55052;Task;Ajuste de archivos de configuracion para cloud;Miguel Galvez;54736;Active;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:09:08;27/03/2026 15:08:38;27/03/2026 15:09:08;;;;;;2;
55053;Task;Entrega de variables de entorno y caracteristicas del sistema;Miguel Galvez;54736;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:12:54;27/03/2026 15:09:01;;;27/03/2026 15:09:06;;;;2;
55054;Task;Revisión sistema e identificación del problema;Miguel Galvez;54936;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:13:11;27/03/2026 15:09:41;;;27/03/2026 15:09:45;;;;2;
55055;Task;Pruebas del nuevo prompt en ai estudio;Miguel Galvez;54936;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:13:17;27/03/2026 15:10:02;;;27/03/2026 15:10:04;;;;2;
55056;Task;Despliegue y pruebas en qa;Daniel Viloria;54936;Active;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:13:22;27/03/2026 15:10:13;27/03/2026 15:13:22;;;;;;2;
55057;Task;Creación frontend segun diseño;Miguel Galvez;54735;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:16:26;27/03/2026 15:12:22;27/03/2026 15:12:23;;27/03/2026 15:16:26;;;;2;
55058;Task;Ajuste backend y endpoints;Miguel Galvez;54735;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-2;27/03/2026 15:12:46;27/03/2026 15:12:36;;;27/03/2026 15:12:38;;;;2;
55089;Spike;"Investigación hallazgo 2da Disponibilización Predial Palmira ""Campo Matricula""";Jesus Gabriel Castro Villegas;54085;Closed;SILIN\Squad - Migracion;"Ana Ospina; Erikson Sanchez; Gabriel Castro; Hernan Gutierrez; Jose Herrera; Lili Valencia; Marisleidys Mora; Palmira";SILIN\Iteration-2026-4;22/04/2026 18:06:34;30/03/2026 14:03:03;30/03/2026 14:18:42;;22/04/2026 13:51:19;;;;;
55090;Task;Asociar documento al mailbox;erikson.sanchez;;Active;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;31/03/2026 13:54:54;30/03/2026 14:07:26;31/03/2026 13:54:54;;;;;;2;
55171;Enabler Story;Despliegue Prod -  Migración Popayán Predial - ICA;Carlos Andres Aldana;;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;10/04/2026 16:16:27;31/03/2026 15:13:34;;;10/04/2026 16:16:10;;;;;
55654;Task;Migracion documentos ICA y predial deuda;Alejandro Remolina;55171;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;10/04/2026 15:47:30;10/04/2026 15:47:09;;;10/04/2026 15:47:30;;8.0;;2;
55655;Task;Asociacion Documentos Ica y predial popayan en SIlin prod;Alejandro Remolina;55171;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;10/04/2026 15:48:02;10/04/2026 15:47:45;;;10/04/2026 15:47:53;;8.0;;2;
55666;Task;Migracion deuda y titulos ejecutivos ICA;Hernán Gutierrez;55171;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;10/04/2026 17:05:57;10/04/2026 17:03:58;10/04/2026 17:05:47;;10/04/2026 17:05:57;;2.0;;2;
55667;Task;Migracion expedientes ICA;Hernán Gutierrez;55171;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;10/04/2026 17:05:59;10/04/2026 17:04:06;10/04/2026 17:05:50;;10/04/2026 17:05:59;;3.0;;2;
55668;Task;Migracion deuda y titulos ejecutivos Predial;Hernán Gutierrez;55171;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;10/04/2026 17:06:01;10/04/2026 17:04:16;10/04/2026 17:05:53;;10/04/2026 17:06:01;;3.0;;2;
55669;Task;Migracion expedientes Predial;Hernán Gutierrez;55171;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;10/04/2026 17:06:03;10/04/2026 17:04:22;10/04/2026 17:05:55;;10/04/2026 17:06:03;;3.0;;2;
55687;Task;Migracion AP Prod;jose.herrera;55171;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;13/04/2026 13:57:08;13/04/2026 13:56:53;;;13/04/2026 13:57:08;;;;2;
55762;User Story;[PALMIRA | MULTAS TRANSITO SILIN] Ajustar proceso de datos migración de deuda para multas de tránsito;Jesus Gabriel Castro Villegas;53696;Closed;SILIN\Squad - Migracion;Gabriel Castro;SILIN\Iteration-2026-4;20/04/2026 21:50:27;14/04/2026 20:38:58;16/04/2026 21:53:58;20/04/2026 21:50:27;20/04/2026 21:50:27;;;;1;
55765;User Story;[PALMIRA|MULTAS TRANSITO ETFL] Ajustes en datos;Lili Valencia;53696;Closed;SILIN\Squad - Migracion;"Alejandro Remolina; Lili Valencia";SILIN\Iteration-2026-4;17/04/2026 19:26:37;14/04/2026 20:43:58;17/04/2026 16:16:57;17/04/2026 19:26:37;17/04/2026 19:26:37;;;;1;
55916;Task;Ajustar scripts modulo Early Access;Lili Valencia;55765;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;17/04/2026 19:29:49;17/04/2026 16:16:25;;;17/04/2026 16:19:51;;;;2;
55917;Task;Validar cambios ejecutados;Lili Valencia;55765;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;17/04/2026 19:29:25;17/04/2026 16:23:05;;;17/04/2026 19:29:25;;;;2;
55933;Task;Ajustar matrices;Lili Valencia;54084;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;17/04/2026 20:01:42;17/04/2026 20:01:33;;;17/04/2026 20:01:42;;1.0;;2;
55934;Task;Ejecutar proceso de migracion;Lili Valencia;54084;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;17/04/2026 20:04:28;17/04/2026 20:04:06;;;17/04/2026 20:04:28;;1.0;;2;
55935;Task;Crear reporte de fallos de Reglas;Lili Valencia;54084;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;17/04/2026 20:06:14;17/04/2026 20:06:04;;;17/04/2026 20:06:14;;1.0;;2;
55962;User Story;Reubicación de actividades “Constancia Ejecutoria” y “Traslado de Determinación a Cobro Coactivo” en el flujo de Determinación — Popayán Predial Unificado e Industria y Comercio;brahianf.hurtado;47109;Closed;SILIN\Squad - Migracion;"Brahian Hurtado; Determinación; Expedientes; ICA; popayan; PREDIAL";SILIN\Iteration-2026-4;24/04/2026 13:10:49;20/04/2026 14:16:07;20/04/2026 14:24:38;;24/04/2026 13:10:49;;;;1;
55976;Task;Validacion Ambiente QA y Staging;marisleidy.mora;55962;New;SILIN\Squad - Migracion;;SILIN;20/04/2026 17:16:34;20/04/2026 17:16:34;;;;;;;2;
55986;Task;Validacion campo date_debt en procedimiento de almacenado;Jesus Gabriel Castro Villegas;55762;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;20/04/2026 21:41:25;20/04/2026 20:27:00;20/04/2026 20:27:37;;20/04/2026 21:41:25;;;;2;
55987;Task;Pruebas de insercion en ambientes previos;Jesus Gabriel Castro Villegas;55762;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;20/04/2026 21:47:07;20/04/2026 20:27:25;20/04/2026 20:27:45;;20/04/2026 21:47:07;;;;2;
55998;Task;Modificar Actividades Expedientes DB Pedial-Ica Dev;brahianf.hurtado;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;20/04/2026 21:40:18;20/04/2026 21:36:43;20/04/2026 21:37:01;;20/04/2026 21:40:18;;1.0;;2;
55999;Task;Modificar Actividades Expedientes DB Pedial-Ica QA;brahianf.hurtado;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;20/04/2026 21:54:33;20/04/2026 21:37:06;20/04/2026 21:40:35;;20/04/2026 21:54:33;;1.0;;2;
56000;Task;Modificar Actividades Expedientes DB Pedial-Ica STG;brahianf.hurtado;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;20/04/2026 21:54:45;20/04/2026 21:37:09;20/04/2026 21:40:40;;20/04/2026 21:54:45;;1.0;;2;
56001;Task;Modificar Actividades Expedientes DB Pedial-Ica Prod;brahianf.hurtado;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;20/04/2026 22:48:59;20/04/2026 21:37:14;20/04/2026 22:48:54;;20/04/2026 22:48:59;;1.0;;2;
56002;Task;Modificar Camunda Pedial-Ica Dev;Juan Cochero;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;22/04/2026 15:11:09;20/04/2026 21:37:42;21/04/2026 16:32:06;;22/04/2026 15:11:09;;1.0;;2;
56003;Task;Modificar Camunda Pedial-Ica QA;Juan Cochero;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;22/04/2026 15:11:20;2026-04-20T21:37:46Z;;;22/04/2026 15:11:20;;1.0;;2;
56004;Task;Modificar Camunda Pedial-Ica STG;Juan Cochero;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;22/04/2026 15:11:26;20/04/2026 21:37:48;;;22/04/2026 15:11:26;;1.0;;2;
56005;Task;Modificar Camunda Pedial-Ica Prod;Juan Cochero;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;22/04/2026 15:11:37;20/04/2026 21:37:55;;;22/04/2026 15:11:37;;1.0;;2;
56006;Task;Migrar tokens Camunda Pedial-Ica Dev;Juan Cochero;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;22/04/2026 15:09:58;20/04/2026 21:38:18;;;22/04/2026 15:09:58;;4.0;;2;
56007;Task;Migrar tokens Camunda Pedial-Ica QA;Juan Cochero;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;22/04/2026 15:10:18;20/04/2026 21:38:40;;;22/04/2026 15:10:18;;4.0;;2;
56008;Task;Migrar tokens Camunda Pedial-Ica STG;Juan Cochero;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;22/04/2026 15:10:29;20/04/2026 21:38:44;;;22/04/2026 15:10:29;;4.0;;2;
56009;Task;Migrar tokens Camunda Pedial-Ica Prod;Juan Cochero;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;22/04/2026 15:10:09;20/04/2026 21:38:49;;;22/04/2026 15:10:09;;4.0;;2;
56010;Task;Actualizar Archivo Homologación;brahianf.hurtado;55962;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-3;24/04/2026 03:14:30;20/04/2026 21:41:20;24/04/2026 03:14:23;;24/04/2026 03:14:30;;1.0;;2;
56041;Task;Transformar campos Número Matricula Matriz Deuda;Lili Valencia;54087;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;21/04/2026 13:51:37;21/04/2026 13:51:18;;;21/04/2026 13:51:37;;1.0;;2;
56042;Task;Ejecutar proceso Migracion;Lili Valencia;54087;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;21/04/2026 13:57:07;21/04/2026 13:56:39;;;21/04/2026 13:57:07;;1.0;;2;
56043;Task;Construir Reporte Fallo Reglas;Lili Valencia;54087;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;21/04/2026 14:00:14;21/04/2026 14:00:06;;;21/04/2026 14:00:14;;1.0;;2;
56051;User Story;[ETFL] Migrar docs expedientes a bucket S3 y bucket backend SILIN - Predial Popayán - Fase 3;Alejandro Remolina;50615;Closed;SILIN\Squad - Migracion;"Documentos; popayan; PREDIAL";SILIN\Iteration-2026-4;23/04/2026 13:44:53;21/04/2026 14:18:53;22/04/2026 13:46:27;23/04/2026 13:44:53;23/04/2026 13:44:53;6.0;;;1;
56052;User Story;[ETFL+QA] Asociar PDF's en Base de Datos SILIN Expedientes/Deuda - Predial Popayán - Fase 3;Alejandro Remolina;50615;Closed;SILIN\Squad - Migracion;"Ana Ospina; Documentos; popayan; PREDIAL";SILIN\Iteration-2026-4;23/04/2026 13:45:30;21/04/2026 14:19:31;22/04/2026 13:46:39;;23/04/2026 13:45:30;;;;1;
56104;User Story;Hallazgo: Anomalía en fechas ICA Popayán - PROD;Hernán Gutierrez;47109;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;27/04/2026 13:44:53;22/04/2026 13:41:32;;23/04/2026 17:08:29;27/04/2026 13:44:53;;;;1;
56105;Task;Certificación de pruebas;george.quintero;54084;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-5;27/04/2026 14:05:20;22/04/2026 13:50:04;;;27/04/2026 14:05:20;;;;2;
56106;Task;Disponibilización 2;jose.herrera;54137;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;22/04/2026 13:55:52;22/04/2026 13:53:20;;;22/04/2026 13:55:52;;;;2;
56107;Task;QA 2;george.quintero;54137;New;SILIN\Squad - Migracion;;SILIN\Iteration-2026-5;27/04/2026 13:55:06;22/04/2026 13:53:26;;;;;;;2;
56136;User Story;"Solicitud: Cambiar expedientes en ""traslado de determinación a cobro coactivo"" por ""Auto de avocamiento""";Hernán Gutierrez;47109;Closed;SILIN\Squad - Migracion;"George Quintero; Marisleidys Mora";SILIN\Iteration-2026-4;27/04/2026 13:43:28;22/04/2026 18:05:45;;22/04/2026 20:09:55;27/04/2026 13:43:28;;;;1;
56139;Task;Actualizacion en ambiente staging;Hernán Gutierrez;56136;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;22/04/2026 20:10:38;22/04/2026 20:10:05;;;22/04/2026 20:10:38;;;;2;
56140;Task;Actualizacion en ambiente de produccion;Hernán Gutierrez;56136;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;22/04/2026 20:10:46;22/04/2026 20:10:19;;;22/04/2026 20:10:46;;;;2;
56143;User Story;Solicitud: Actualización TRDs de documentos Popayán Predial/ICA*;Alejandro Remolina;50615;Production;SILIN\Squad - Migracion;;SILIN\Iteration-2026-5;28/04/2026 13:44:45;22/04/2026 21:19:29;23/04/2026 13:35:24;27/04/2026 14:01:55;;;;;1;
56144;Task;Creación y actualización Script Asociación TRD ICA-PREDIAL;Alejandro Remolina;56143;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-5;27/04/2026 13:54:44;22/04/2026 21:29:15;;;23/04/2026 14:44:20;;;;2;
56145;Task;Asociación TRD Predial Popayan;Alejandro Remolina;56143;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-5;27/04/2026 13:54:44;22/04/2026 21:31:17;;;23/04/2026 22:10:37;;;;2;
56146;Task;Asociación TRD ica Popayan;;56143;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-5;27/04/2026 13:54:44;22/04/2026 21:36:15;;;27/04/2026 13:40:12;;;;2;
56160;Task;Correccion de actividades en ambientes previos;Hernán Gutierrez;56104;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;23/04/2026 17:08:15;23/04/2026 17:07:45;;;23/04/2026 17:08:15;;;;2;
56161;Task;Correccion de actividades en produccion;Hernán Gutierrez;56104;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;23/04/2026 17:08:18;23/04/2026 17:07:57;;;23/04/2026 17:08:18;;;;2;
56198;User Story;Palmira Predial [ETLF+QA] Migración de Deuda del tributo Predial - Colección 30 Abril;jose.herrera;54085;Paused;SILIN\Squad - Migracion;Palmira;SILIN\Iteration-2026-5;04/05/2026 16:07:16;27/04/2026 13:58:22;29/04/2026 13:22:48;;;2.0;;;1;
56199;Task;Ejecutar migracion deuda;erikson.sanchez;56208;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;29/04/2026 13:25:27;27/04/2026 14:00:11;;;29/04/2026 13:25:27;;8.0;;2;
56200;Task;Ejecutar migracion expedientes;erikson.sanchez;56208;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;29/04/2026 13:25:35;27/04/2026 14:00:11;;;29/04/2026 13:25:35;;8.0;;2;
56201;Task;Diseño de Casos de Prueba;george.quintero;56208;Active;SILIN\Squad - Migracion;;SILIN\Iteration-2026-5;05/05/2026 04:09:39;27/04/2026 14:00:11;05/05/2026 04:09:39;;;;;;2;
56202;Task;Ejecución Pruebas;george.quintero;56208;Active;SILIN\Squad - Migracion;;SILIN\Iteration-2026-5;05/05/2026 04:09:32;27/04/2026 14:00:11;05/05/2026 04:09:32;;;;;;2;
56203;Bug;"Los campos de  order_by_stage , order_by_step y tag_process en la coleccion de ""Dossiers"" se encuentran NULL";erikson.sanchez;56208;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;29/04/2026 13:26:15;27/04/2026 14:00:11;29/04/2026 13:26:15;29/04/2026 13:26:15;29/04/2026 13:26:15;;2.0;Fixed and verified;2;3 - Medium
56204;Task;Certificación QA;ana.ospina;56208;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-2;29/04/2026 13:23:19;27/04/2026 14:00:11;;;29/04/2026 13:23:19;;;;2;
56207;Task;Construir Reporte Fallo Reglas;Lili Valencia;56208;Closed;SILIN\Squad - Migracion;;SILIN\Iteration-2026-4;29/04/2026 13:23:34;27/04/2026 14:00:11;;;29/04/2026 13:23:34;;1.0;;2;
56208;User Story;Palmira Predial [ETFL+QAC] 1ra Disponibilización de datos del tributo Predial - Expedientes y Deuda - Coleccion 30 abril;Lili Valencia;54085;QA Certification;SILIN\Squad - Migracion;"Alejandro Remolina; Anatoly Cerchiaro; Palmira";SILIN\Iteration-2026-5;29/04/2026 13:41:06;27/04/2026 14:00:24;29/04/2026 13:22:31;;;;;;1;
